The_Project_Gutenberg_EBook the_project_gutenberg_ebook NP00000 1
que que PR0CN00 0.584265
� � Fz 1
toda todo DI0FS0 0.965839
sua seu DP3FSS 0.929764
. . Fp 1
-- -- Fg 1
Oh oh I 1
! ! Fat 1
eu eu PP1CSN0 0.997159
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
merecia merecer VMII3S0 0.533287
estar estar VMN0000 0.533333
onde onde RG 0.980752
estive estar VMIS1S0 0.926866
: : Fd 1
bem bem RG 0.953148
v v NCMS000 1
� � Fz 1
des des NCFP000 0.774237
que que PR0CN00 0.584265
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
soube saber VMIS3S0 0.65
morrer morrer VMN0000 0.529581
l l NCMS000 1
� � Fz 1
. . Fp 1

* * Fz 1
Jorge jorge NP00000 1
* * Fz 1
. . Fp 1

Pois pois CS 0.996988
bem bem RG 0.953148
: : Fd 1
Deus deus NCMS000 0.670671
quiz quiz NCMS000 1
trazer trazer VMN0000 1
vos vos PP2CP00 0.5 vos PP3CP00 0.5
� � Fz 1
terra terra NCFS000 1
de de SP 1
vossos vosso DP2MPP 0.939024
paes paes NCFP000 0.381512
; ; Fx 1
e e CC 0.999951
quando quando RG 0.998992
for ir VMSF1S0 0.249524
sua seu DP3FSS 0.929764
vontade vontade NCFS000 1
, , Fc 1
ireis ir VMIF2P0 0.942408
morrer morrer VMN0000 0.529581
socegado socegado VMP00SM 0.66665
em em SP 1
os o DA0MP0 1
bra bra NCFS000 0.648718
� � Fz 1
os o DA0MP0 0.958022
de de SP 1
vossos vosso DP2MPP 0.939024
filhos filho NCMP000 0.983871
. . Fp 1

* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

Eu eu PP1CSN0 0.994334
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
tenho ter VMIP1S0 1
filhos filho NCMP000 0.983871
, , Fc 1
padre padre NCMS000 0.959459
. . Fp 1

* * Fz 1
Jorge jorge NP00000 1
* * Fz 1
. . Fp 1

Em em SP 1
o o DA0MS0 1
seio seio NCMS000 1
de de SP 1
a o DA0FS0 0.675415 a SP 0.313151 o PP3FSA0 0.00613742 o PD0FS00 0.00514062 a NCMS000 0.000156639
vossa vosso DP2FSP 0.939024
familia familia NCFS000 1
... ... Fs 1
* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

A o DA0FS0 0.675415
minha meu DP1FSS 0.8125
familia familia NCFS000 1
... ... Fs 1
J j NP00000 0.47047
� � Fz 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
tenho ter VMIP1S0 1
familia familia NCFS000 1
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Sempre sempre RG 1
ha ha NCMN000 1
parentes parente AQ0CP00 0.542343
, , Fc 1
amigos amigo NCMP000 0.983871
... ... Fs 1
* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

Parentes parente NCCP000 0.457585
! ! Fat 1
... ... Fs 1
Os o DA0MP0 0.958022
mais mais RG 0.999721
chegados chegar VMP00PM 0.693309
, , Fc 1
os o PD0MP00 0.021587
que que PR0CN00 0.584265
eu eu PP1CSN0 0.997159
me me PP1CS00 1
importava importar VMII3S0 0.504304
achar achar VMN0000 0.499481
... ... Fs 1
contaram contar VMIS3P0 0.65
com com SP 1
a o DA0FS0 0.675415
minha meu DP1FSS 0.8125
morte morte NCFS000 1
, , Fc 1
fizeram fazer VMIS3P0 0.65
a o DA0FS0 0.675415
sua seu DP3FSS 0.929764
felicidade felicidade NCFS000 1
com com SP 1
ella ella NCFS000 1
; ; Fx 1
h h NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
de de SP 1
jurar jurar VMN0000 0.529581
que que CS 0.398036
me me PP1CS00 1
n n NCMS000 1
� � Fz 1
o o PP3MSA0 0.0183743
conhecem conhecer VMIP3P0 1
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Haver haver VMN0000 0.331646
� � Fz 1
tam tam VMIP3P0 0.948239
m m NCMS000 1
� � Fz 1
gente gente NCFS000 1
... ... Fs 1
e e CC 0.999951
tam tam VMIP3P0 0.948239
vil vil AQ0CS00 1
que que CS 0.398036
tal tal DI0CS0 0.395425
fa fa NCFS000 0.66666
� � Fz 1
a o DA0FS0 0.675415
? ? Fit 1

* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

Necessidade necessidade NP00000 0.329329
p p NCMS000 1
� � Fz 1
de de SP 1
muito muito RG 0.811183
. . Fp 1
-- -- Fg 1
Deus deus NP00000 0.329329
lh'o lh'o VMIP3P0 0.0244842
perdoar perdoar VMN0000 0.529581
� � Fz 1
se se PP3CN00 0.861659
pod pod NCMS000 0.582845
� � Fz 1
r r NCMS000 1
! ! Fat 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

N n NP00000 0.47047
� � Fz 1
o o DA0MS0 0.950254
fa fa NCFS000 0.66666
� � Fz 1
aes aes NCFP000 0.381512
juizos juizos NCMP000 1
temerarios temerarios AQ0MP00 0.405514
, , Fc 1
bom bom AQ0MS00 0.995283
romeiro romeiro NCMS000 0.572653
. . Fp 1

* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

N n NP00000 0.47047
� � Fz 1
o o DA0MS0 0.950254
fa fa NCFS000 0.66666
� � Fz 1
o o DA0MS0 0.950254
. . Fp 1
-- -- Fg 1
De de SP 1
parentes parente NCCP000 0.457657
, , Fc 1
ja ja VMSP3S0 0.766893
sei saber VMIP1S0 1
mais mais RG 0.999721
do_que do_que CS 1
queria querer VMII3S0 0.533333
: : Fd 1
amigos amigo NCMP000 0.983871
, , Fc 1
tenho ter VMIP1S0 1
um um DI0MS0 0.877848
; ; Fx 1
com com SP 1
esse esse DD0MS0 0.946429
, , Fc 1
conto contar VMIP1S0 0.0859905
. . Fp 1

* * Fz 1
Jorge jorge NP00000 1
* * Fz 1
. . Fp 1

Ja ja NP00000 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
sois ser VMIP2P0 1
tam tam VMIP3P0 0.948239
infeliz infeliz AQ0CS00 0.97619
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

E e CC 0.999951
o o PD0MS00 0.0313531
que que PR0CN00 0.584265
eu eu PP1CSN0 0.997159
pod pod AQ0MS00 0.166341
� � Fz 1
r r NCMS000 1
fazer fazer VMN0000 1
vos vos PP2CP00 0.5 vos PP3CP00 0.5
, , Fc 1
todo todo DI0MS0 0.724605
o o DA0MS0 0.950254
amparo amparo NCMS000 0.854191
e e CC 0.999951
gasalhado gasalhado NCMS000 0.652137
que que PR0CN00 0.584265
pod pod NCMS000 0.582845
� � Fz 1
r r NCMS000 1
dar dar VMN0000 1
vos vos PP2CP00 0.5 vos PP3CP00 0.5
, , Fc 1
contae contae RG 0.228022
commigo commigo NCMS000 1
, , Fc 1
bom bom AQ0MS00 0.995283
velho velho AQ0MS00 0.986111
, , Fc 1
e e CC 0.999951
com com SP 1
meu meu DP1MSS 0.99505
marido marido NCMS000 0.97619
, , Fc 1
que que CS 0.398036
hade hade NCFS000 0.998057
folgar folgar VMN0000 0.529581
de de SP 1
vos vos PP2CP00 0.5
proteger proteger VMN0000 0.529581
... ... Fs 1
* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

Eu eu PP1CSN0 0.994334
ja ja VMSP3S0 0.766893
vos vos PP2CP00 0.5
pedi pedir VMIS1S0 0.636434
alguma algum DI0FS0 0.994792
coisa coisa NCFS000 1
, , Fc 1
senhora senhor NCFS000 1
? ? Fit 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Pois pois CS 0.996988
perdoae perdoae NCFS000 0.282135
, , Fc 1
se se CS 0.138341
vos vos PP2CP00 0.5
offendi offendi VMIS1S0 1
, , Fc 1
amigo amigo NCMS000 0.982301
. . Fp 1

* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

N n NP00000 0.47047
� � Fz 1
o o DA0MS0 0.950254
ha ha NCMN000 1
offensa offensa VMIP3S0 0.162807
verdadeira verdadeiro AQ0FS00 1
sen sen NCMS000 0.624125
� � Fz 1
o o DA0MS0 0.950254
as o PP3FPA0 0.0109322
que que PR0CN00 0.584265
se se PP3CN00 0.861659
fazem fazer VMIP3P0 1
a o DA0FS0 0.675415
Deus deus NP00000 1
. . Fp 1
-- -- Fg 1
Pedi pedir VMIS1S0 1
lhe lhe PP3CSD0 1
v v NCMS000 1
� � Fz 1
s s NCMS000 1
perd perd AQ0MS00 0.499888
� � Fz 1
o o DA0MS0 0.950254
a o DA0FS0 0.675415
Elle elle NP00000 1
, , Fc 1
que que PR0CN00 0.584265
vos vos PP2CP00 0.5
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
faltar faltar VMN0000 0.529581
� � Fz 1
de de SP 1
qu qu VMIS3S0 0.937863
� � Fz 1
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

N n NP00000 0.47047
� � Fz 1
o o DA0MS0 0.950254
, , Fc 1
irm irm RG 0.19599
� � Fz 1
o o DA0MS0 0.950254
, , Fc 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
decerto decerto RG 0.644972
. . Fp 1

E e CC 0.999951
Elle elle NP00000 1
ter ter VMN0000 0.533333
� � Fz 1
compaix compaix NCMS000 0.500479
� � Fz 1
o o DA0MS0 0.950254
de de SP 1
mim mim PP1CSO0 1
. . Fp 1

* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

Ter ter VMN0000 0.533333
� � Fz 1
... ... Fs 1
* * Fz 1
Jorge jorge NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
cortando cortar VMG0000 1
a o DA0FS0 0.675415
conversa conversa NCFS000 0.482353
� � Fz 1
� � Fz 1
o o DA0MS0 0.950254
_ _ Fz 1
. . Fp 1

Bom bom AQ0MS00 0.99061
velho velho AQ0MS00 0.986111
, , Fc 1
dissestes dizer VMIS2P0 1
trazer trazer VMN0000 0.533333
um um DI0MS0 0.877848
recado recado NCMS000 0.914011
a a SP 0.313151
� � Fz 1
sta sta AQ0CS00 0.170108
dama dama NCFS000 1
: : Fd 1
dae-lh'o dae-lh'o AQ0MS00 0.0893839
ja ja NCFS000 0.16453
, , Fc 1
que que PR0CN00 0.584265
havereis haver VMIF2P0 1
mister mister NCMS000 1
de de SP 1
ir ir VMN0000 0.533333
descan descan NCMS000 1
� � Fz 1
ar ar NCMS000 1
... ... Fs 1
* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
surrindo surrindo VMG0000 1
amargamente amargo RG 1
_ _ Fz 1
. . Fp 1

Quereis querer VMIP2P0 1
lembrar lembrar VMN0000 1
me me PP1CS00 1
que que PR0CN00 0.584265
estou estar VMIP1S0 1
abusando abusar VMG0000 1
de de SP 1
a o DA0FS0 0.675415 a SP 0.313151 o PP3FSA0 0.00613742 o PD0FS00 0.00514062 a NCMS000 0.000156639
paciencia paciencia VMII3S0 0.599998
com com SP 1
que que PR0CN00 0.584265
me me PP1CS00 1
teem teem VMIP3P0 0.306948
ouvido ouvir VMP00SM 0.721918
? ? Fit 1

Fizestes fazer VMIS2P0 1
bem bem RG 0.953148
, , Fc 1
padre padre NCMS000 0.959459
: : Fd 1
eu eu PP1CSN0 0.997159
ia ir VMII1S0 1
me me PP1CS00 1
esquecendo esquecer VMG0000 1
... ... Fs 1
talvez talvez RG 1
me me PP1CS00 1
esquecesse esquecer VMSI3S0 0.62274
de de SP 1
todo todo DI0MS0 0.724605
de de SP 1
a o DA0FS0 0.675415 a SP 0.313151 o PP3FSA0 0.00613742 o PD0FS00 0.00514062 a NCMS000 0.000156639
mensagem mensagem NCFS000 1
a a SP 0.313151
que que PR0CN00 0.584265
vim vir VMIS1S0 1
... ... Fs 1
estou estar VMIP1S0 1
tam tam VMIP3P0 0.948239
velho velho AQ0MS00 0.986111
e e CC 0.999951
mudado mudar VMP00SM 0.992518
do_que do_que CS 1
fui ir VMIS1S0 0.5
! ! Fat 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Deixae deixae NP00000 1
, , Fc 1
deixae deixae RG 0.228022
, , Fc 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
importa importar VMIP3S0 0.999479
; ; Fx 1
eu eu PP1CSN0 0.997159
folgo folgar VMIP1S0 0.383195
de de SP 1
vos vos PP2CP00 0.5
ouvir ouvir VMN0000 0.330233
: : Fd 1
dir-me-heis dir-me-heis RG 0.0860866
vosso vosso DP2MSP 0.939024
recado recado NCMS000 0.914011
quando quando RG 0.998992
quizerdes quizerdes NCMP000 1
... ... Fs 1
logo logo RG 0.994911
, , Fc 1
� � Fz 1
manhan manhan NCMS000 1
... ... Fs 1
* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

Hoje hoje RG 1
hade hade NCFS000 0.998057
ser ser VMN0000 0.33093
. . Fp 1

Ha ha NP00000 0.46187
tres tres NCMP000 1
dias dia NCMP000 1
que que CS 0.398036
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
durmo dormir VMIP1S0 1
nem nem CC 1
descan descan NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
, , Fc 1
nem nem CC 1
pousei pousar VMIS1S0 1
� � Fz 1
sta sta NCFS000 0.36531
cabe caber VMIP3S0 0.480183
� � Fz 1
a a SP 0.313151
, , Fc 1
nem nem CC 1
pararam parar VMIS3P0 0.65
estes este DD0MP0 0.624224
p p NCMS000 1
� � Fz 1
s s NCMS000 1
dia dia NCMS000 1
nem nem CC 1
noite noite NCFS000 1
, , Fc 1
para para SP 0.999444
chegar chegar VMN0000 0.305051
aqui aqui RG 1
hoje hoje RG 1
, , Fc 1
para para SP 0.999444
vos vos PP2CP00 0.5
dar dar VMN0000 0.332597
meu meu DP1MSS 0.99505
recado recado NCMS000 0.914011
... ... Fs 1
e e CC 0.999951
morrer morrer VMN0000 0.529581
depois depois RG 1
... ... Fs 1
ainda_que ainda_que CS 1
morr morr VMN0000 0.732879
� � Fz 1
sse sse VMIS3S0 0.382322
depois depois RG 1
; ; Fx 1
porque porque CS 1
jurei jurar VMIS1S0 1
... ... Fs 1
faz fazer VMIP3S0 0.99569
hoje hoje RG 1
um um DI0MS0 0.877848
anno anno NCMS000 0.743623
... ... Fs 1
quando quando RG 0.998992
me me PP1CS00 1
libertaram libertar VMIS3P0 0.65
, , Fc 1
dei dar VMIS1S0 1
juramento juramento NCMS000 1
s s NCMS000 1
� � Fz 1
bre bre VMIP3S0 0.294499
a o DA0FS0 0.675415
pedra pedra NCFS000 0.819323
sancta sancta AQ0FS00 0.666401
de de SP 1
o o DA0MS0 0.950254 o PD0MS00 0.0313531 o PP3MSA0 0.0183743 o NCMS000 1.85412e-005
Sepulchro_de_Christo sepulchro_de_christo NP00000 1
... ... Fs 1
* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Pois pois CS 0.996988
ereis ereis NCMP000 1
captivo captivo AQ0MS00 0.583388
em em SP 1
Jerusalem jerusalem NP00000 1
? ? Fit 1

* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

Era ser VMII1S0 0.331656
: : Fd 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
vos vos PP2CP00 0.5
disse dizer VMIS3S0 0.638889
que que CS 0.398036
vivi viver VMIS1S0 1
l l NCMS000 1
� � Fz 1
vinte 20 Z 1
annos annos NCMP000 0.721809
? ? Fit 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Sim sim RG 0.968085
, , Fc 1
mas mas CC 0.999313
... ... Fs 1
* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

Mas mas CC 0.999313
o o DA0MS0 0.950254
juramento juramento NCMS000 1
que que PR0CN00 0.584265
dei dar VMIS1S0 1
foi ir VMIS3S0 0.5
que que CS 0.398036
, , Fc 1
antes antes RG 0.996627
de de SP 1
um um DI0MS0 0.877848
anno anno NCMS000 0.743623
cumprido cumprir VMP00SM 0.97619
, , Fc 1
estaria estar VMIC3S0 0.649949
deante deante NCCS000 0.499889
de de SP 1
v v NCMS000 1
� � Fz 1
s s NCMS000 1
e e CC 0.999951
vos vos PP2CP00 0.5
diria dizer VMIC1S0 0.549908
da_parte_de da_parte_de SP 1
quem quem PR0CN00 0.698606
me me PP1CS00 1
mandou mandar VMIS3S0 1
... ... Fs 1
* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
aterrada aterrar VMP00SF 0.992467
_ _ Fz 1
. . Fp 1

E e CC 0.999951
quem quem PT0CN00 0.297909
vos vos PP2CP00 0.5
mandou mandar VMIS3S0 1
, , Fc 1
homem homem NCMS000 1
? ? Fit 1

* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

Um um DI0MS0 0.877848
homem homem NCMS000 1
foi ir VMIS3S0 0.5
, , Fc 1
-- -- Fg 1
e e CC 0.999951
um um DI0MS0 0.877848
honrado honrar VMP00SM 0.975671
homem homem NCMS000 1
... ... Fs 1
a o PD0FS00 0.00514062
quem quem PR0CN00 0.698606
unicamente unicamente RG 1
devi dever VMIS1S0 1
a o DA0FS0 0.675415
liberdade liberdade NCFS000 1
... ... Fs 1
a o DA0FS0 0.675415
_ _ Fz 1
ninguem ninguem VMIP3P0 1
_ _ Fz 1
mais mais RG 0.999721
. . Fp 1

Jurei jurar VMIS1S0 1
fazer fazer VMN0000 1
lhe lhe PP3CSD0 1
a o DA0FS0 0.675415
vontade vontade NCFS000 1
, , Fc 1
e e CC 0.999951
vim vir VMIS1S0 1
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Como_se como_se CS 1
chama chamar VMIP3S0 0.953488
? ? Fit 1

* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

O o DA0MS0 0.950254
seu seu DP3MSS 0.957305
nome nome NCMS000 1
nem nem CC 1
o o DA0MS0 0.950254
de de SP 1
a o DA0FS0 0.675415 a SP 0.313151 o PP3FSA0 0.00613742 o PD0FS00 0.00514062 a NCMS000 0.000156639
sua seu DP3FSS 0.929764
gente gente NCFS000 1
nunca nunca RG 1
o o PP3MSA0 0.0183743
disse dizer VMIS3S0 0.638889
a a SP 0.313151
ninguem ninguem VMIP3P0 1
em em SP 1
o o DA0MS0 1
captiveiro captiveiro NCMS000 0.776973
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Mas mas CC 0.999313
emfim emfim NCMS000 0.954189
, , Fc 1
dizei dizer VMIP2P0 0.999256
v v NCMS000 1
� � Fz 1
s s NCMS000 1
... ... Fs 1
* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

As o DA0FP0 0.974798
suas seu DP3FSP 0.994048
palavras palavra NCFP000 1
, , Fc 1
trago tragar VMIP1S0 1
as o PP3FPA0 1
escriptas escriptas VMP00PF 0.121793
em em SP 1
o o DA0MS0 1
cora cora NCFS000 0.798952
� � Fz 1
� � Fz 1
o o DA0MS0 0.950254
com com SP 1
as o DA0FP0 0.974798
lagrymas lagrymas NCMP000 0.553046
de de SP 1
sangue sangue NCMS000 1
que que PR0CN00 0.584265
lhe lhe PP3CSD0 1
vi ver VMIS1S0 0.906667
chorar chorar VMN0000 0.529581
, , Fc 1
que que CS 0.398036
muitas_vezes muitas_vezes RG 1
me me PP1CS00 1
cahiram cahiram VMIS3P0 0.912273
n'estas n'estas NCFP000 1
m m NCMS000 1
� � Fz 1
os o DA0MP0 0.958022
, , Fc 1
que que PR0CN00 0.584265
me me PP1CS00 1
correram correr VMIS3P0 0.65
por por SP 1
� � Fz 1
stas stas NCCP000 0.473188
faces face NCFP000 1
. . Fp 1

Ninguem ninguem NP00000 1
o o PP3MSA0 0.0183743
consolava consolar VMII3S0 0.533293
sen sen NCMS000 0.624125
� � Fz 1
o o DA0MS0 0.950254
eu eu PP1CSN0 0.997159
... ... Fs 1
e e CC 0.999951
Deus deus NP00000 1
! ! Fat 1

V v NP00000 0.47047
� � Fz 1
de de SP 1
se se PP3CN00 0.861659
me me PP1CS00 1
esqueceriam esquecer VMIC3P0 1
as o DA0FP0 0.974798
suas seu DP3FSP 0.994048
palavras palavra NCFP000 1
. . Fp 1

* * Fz 1
Jorge jorge NP00000 1
* * Fz 1
. . Fp 1

Homem homem NP00000 0.329329
, , Fc 1
acabae acabae NCFS000 0.282135
. . Fp 1

* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

Agora agora RG 1
acabo acabar VMIP1S0 1
; ; Fx 1
soffrei soffrei NCMS000 0.142845
, , Fc 1
que que PR0CN00 0.584265
elle elle NCFS000 1
tambem tambem RG 0.866617
soffreu soffreu VMIS3S0 1
muito muito RG 0.811183
. . Fp 1
-- -- Fg 1
Aqui aqui RG 1
est est AQ0CN00 1
� � Fz 1
o o DA0MS0 0.950254
as o DA0FP0 0.974798
suas seu DP3FSP 0.994048
palavras palavra NCFP000 1
: : Fd 1
� � Fz 1
Ide_a_D._Magdalena_de_Vilhena ide_a_d._magdalena_de_vilhena NP00000 1
, , Fc 1
e e CC 0.999951
dizei dizer VMIP2P0 1
lhe lhe PP3CSD0 1
que que CS 0.398036
um um DI0MS0 0.877848
homem homem NCMS000 1
que que PR0CN00 0.584265
muito muito RG 0.811183
bem bem RG 0.953148
lhe lhe PP3CSD0 1
quiz quiz NCMS000 1
... ... Fs 1
aqui aqui RG 1
est est AQ0CN00 1
� � Fz 1
vivo vivar VMIP1S0 0.149391
... ... Fs 1
por por SP 1
seu seu DP3MSS 0.957305
mal mal NCMS000 0.266234
... ... Fs 1
e e CC 0.999951
d'aqui d'aqui RG 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
p p NCMS000 1
� � Fz 1
de de SP 1
sahir sahir VMN0000 0.997035
nem nem CC 1
mandar mandar VMN0000 1
lhe lhe PP3CSD0 1
novas novo AQ0FP00 0.99569
suas seu DP3FSP 0.994048
de de SP 1
ha ha NCMN000 1
vinte 20 Z 1
annos annos NCMP000 0.721809
que que PR0CN00 0.584265
o o PP3MSA0 0.0183743
trouxeram trazer VMIS3P0 0.65
captivo captivo AQ0MS00 0.583388
. . Fp 1
� � Fz 1
* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
em em SP 1
a o DA0FS0 1
maior maior AQ0CS00 0.979323
anciedade anciedade NCFS000 1
_ _ Fz 1
. . Fp 1

Deus deus NP00000 0.329329
tenha ter VMSP1S0 0.498759
misericordia misericordia NCFS000 0.399965
de de SP 1
mim mim PP1CSO0 1
! ! Fat 1
-- -- Fg 1
E e CC 0.999951
esse esse DD0MS0 0.946429
homem homem NCMS000 1
, , Fc 1
esse esse DD0MS0 0.946429
homem homem NCMS000 1
... ... Fs 1
Jesus jesus I 0.134962
! ! Fat 1
esse esse DD0MS0 0.946429
homem homem NCMS000 1
era ser VMII1S0 0.331795
... ... Fs 1
esse esse DD0MS0 0.946429
homem homem NCMS000 1
tinha ter VMII1S0 0.333124
sido ser VMP00SM 1
... ... Fs 1
levaram-n'o levaram-n'o NCMS000 0.459468
ahi ahi VMIS1S0 1
de de SP 1
de de SP 1
onde onde RG 0.980752 onde PT0CN00 0.0183727 onde PR0CN00 0.000874891
! ! Fat 1
... ... Fs 1
de de SP 1
Africa africa NP00000 1
? ? Fit 1

* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

Levaram levar VMIS3P0 0.65
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Captivo captivo NP00000 1
? ? Fit 1
... ... Fs 1
* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

Sim sim RG 0.968085
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
. . Fp 1

Portuguez portuguez NP00000 1
? ? Fit 1
... ... Fs 1
captivo captivo NCMS000 0.416612
de de SP 1
a o DA0FS0 0.675415 a SP 0.313151 o PP3FSA0 0.00613742 o PD0FS00 0.00514062 a NCMS000 0.000156639
batalha batalha NCFS000 0.819323
de de SP 1
? ? Fit 1
... ... Fs 1
* * Fz 1
Romeiro romeiro NP00000 1
* * Fz 1
. . Fp 1

De de SP 1
Alcacer-Kebir alcacer-kebir NP00000 1
. . Fp 1

* * Fz 1
Magdalena magdalena NP00000 1
* * Fz 1
, , Fc 1
_ _ Fz 1
espavorida espavorir VMP00SF 0.992485
_ _ Fz 1
. . Fp 1

Meu meu DP1MSS 0.99505
Deus deus NP00000 1
, , Fc 1
meu meu DP1MSS 0.99505
Deus deus NP00000 1
! ! Fat 1

Que que CS 0.398036
se se PP3CN00 0.861659
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
abre abrir VMIP3S0 0.97619
a o DA0FS0 0.675415
terra terra NCFS000 1
debaixo debaixo RG 1
de de SP 1
os o DA0MP0 0.958022 o PD0MP00 0.021587 o PP3MPA0 0.0203911
meus meu DP1MPS 0.939024
p p NCMS000 1
� � Fz 1
s s NCMS000 1
? ? Fit 1
... ... Fs 1
que que CS 0.398036
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
cahem cahem VMIP3P0 0.50003
� � Fz 1
stas stas NCCP000 0.473188
paredes parede NCFP000 1
, , Fc 1
que que PR0CN00 0.584265
me me PP1CS00 1
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
sepultam sepultar VMIP3P0 1
ja ja VMSP3S0 0.766893
aqui aqui RG 1
? ? Fit 1
... ... Fs 1
* * Fz 1
Jorge jorge NP00000 1
* * Fz 1
. . Fp 1

Callae-vos callae-vos NP00000 1
, , Fc 1
D._Magdalena d._magdalena NP00000 1
: : Fd 1
a o DA0FS0 0.675415
misericordia misericordia NCFS000 0.399965
de de SP 1
Deus deus NP00000 1
� � Fz 1
infinita infinito AQ0FS00 1
; ; Fx 1
esperae esperae NCFS000 0.282135
. . Fp 1

Eu eu PP1CSN0 0.994334
duvido duvidar VMIP1S0 1
, , Fc 1
eu eu PP1CSN0 0.997159
n n NCMS000 1
� � Fz 1
o o PP3MSA0 0.0183743
creio crer VMIP1S0 1
... ... Fs 1
� � Fz 1
stas stas NCCP000 0.473188
n n NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
s s NCMS000 1
� � Fz 1
o o DA0MS0 0.950254
coisas coisa NCFP000 1
para para SP 0.999444
se se PP3CN00 0.861659
crerem crer VMN03P0 0.976071
de de SP 1
leve leve AQ0CS00 0.495836
. . Fp 1
( ( Fpa 1
_ _ Fz 1
Reflecte reflecte NP00000 1
, , Fc 1
e e CC 0.999951
logo logo RG 0.994911
como como CS 0.751351
por por SP 1
uma um DI0FS0 0.903495
idea idea NCFS000 0.742865
que que PR0CN00 0.584265
lhe lhe PP3CSD0 1
acccudiu acccudiu VMIS3S0 1
derepente derepente RG 0.578322
_ _ Fz 1
) ) Fpt 1
Oh oh NP00000 1
! ! Fat 1
inspira inspirar VMIP3S0 0.999479
� � Fz 1
� � Fz 1
o o DA0MS0 0.950254
divina divina NCFS000 0.332797
... ... Fs 1
( ( Fpa 1
_ _ Fz 1
Chegando chegando NP00000 1
a a SP 1
